Lon,Lat
-15.85,18.376585
-15.75,18.424028
-15.7,18.471458
-15.7,18.518877
-15.7,18.56628
-15.6,18.61367
-15.6,18.661049
-15.6,18.708414
-15.7,18.755766
-15.65,18.803104
-15.65,18.85043
-15.65,18.897741
-15.65,18.94504
-15.65,18.992325
-15.55,19.039597
-15.55,19.086853
-15.7,19.134098
-16.15,19.18133
-16.1,19.228546
-16.6,19.275751
-16.6,19.32294
-16.55,19.370117
-16.45,19.41728
-16.4,19.464428
-16.4,19.511564
-16.5,19.558685
-16.5,19.605793
-16.5,19.652887
-16.45,19.699968
-16.4,19.747036
-16.35,19.794088
-16.35,19.841127
-16.35,19.888151
-16.35,19.935163
-17.55,19.935163
-17.5,19.888151
-17.35,19.841127
-17.3,19.794088
-17.25,19.747036
-17.3,19.699968
-17.35,19.652887
-17.4,19.605793
-17.4,19.558685
-17.25,19.511564
-17.1,19.464428
-17.05,19.41728
-17.0,19.370117
-16.95,19.32294
-16.95,19.275751
-16.9,19.228546
-16.85,19.18133
-16.85,19.134098
-16.85,19.086853
-16.85,19.039597
-16.85,18.992325
-16.85,18.94504
-16.85,18.897741
-16.85,18.85043
-16.85,18.803104
-16.8,18.755766
-16.75,18.708414
-16.75,18.661049
-16.75,18.61367
-16.75,18.56628
-16.7,18.518877
-16.7,18.471458
-16.7,18.424028
-16.65,18.376585
-16.65,18.329126
-16.6,18.281656
-16.6,18.234175
-16.6,18.186678
-16.6,18.13917
-16.6,18.091648
-16.6,18.044113
-16.6,17.996567
-16.6,17.949007
-16.65,17.901434
-16.65,17.853848
-16.65,17.80625
-16.65,17.758638
-16.65,17.711014
-16.65,17.663378
-16.65,17.615728
-16.65,17.568068
-16.7,17.520393
-16.7,17.472706
-16.7,17.425007
-16.75,17.377295
-16.8,17.32957
-16.8,17.281834
-16.85,17.234085
-16.85,17.186323
-16.85,17.138552
-16.85,17.090765
-16.85,17.042967
-16.8,16.995157
-16.85,16.947334
-16.85,16.8995
-16.8,16.851652
-16.85,16.803793
-16.85,16.755922
-16.85,16.708038
-16.85,16.660143
-16.9,16.612236
-16.9,16.564318
-16.9,16.516386
-16.9,16.468443
-16.9,16.420488
-16.9,16.372522
-16.9,16.324545
-16.9,16.276554
-16.95,16.228552
-16.95,16.180538
-17.0,16.132513
-17.0,16.084476
-17.0,16.036428
-17.0,15.988368
-17.05,15.940296
-17.05,15.892213
-17.05,15.844118
-17.1,15.796012
-17.1,15.747894
-17.15,15.699766
-17.15,15.651626
-17.2,15.603474
-17.2,15.555311
-17.25,15.507137
-17.25,15.458951
-17.25,15.410754
-17.3,15.362546
-17.3,15.314327
-17.35,15.266097
-17.35,15.217856
-17.35,15.169604
-17.4,15.121341
-17.4,15.073067
-17.4,15.024781
-17.55,14.976485
-17.6,14.928178
-17.65,14.87986
-17.65,14.831532
-17.65,14.783192
-17.65,14.734841
-17.65,14.6864805
-17.65,14.638109
-17.65,14.589726
-17.65,14.541333
-17.65,14.492929
-17.6,14.444515
-17.6,14.3960905
-17.6,14.347655
-17.6,14.29921
-17.6,14.250753
-17.6,14.202287
-17.6,14.1538105
-17.6,14.105323
-17.6,14.056825
-17.55,14.008317
-17.5,13.959799
-17.5,13.91127
-17.5,13.862732
-17.5,13.814183
-17.5,13.765625
-17.5,13.717056
-17.5,13.668477
-17.5,13.619888
-17.5,13.571289
-17.5,13.52268
-17.55,13.474061
-17.55,13.425432
-17.6,13.376794
-17.6,13.328145
-17.6,13.279488
-17.65,13.23082
-17.65,13.182141
-17.65,13.133454
-17.65,13.084758
-17.7,13.036051
-17.7,12.987334
-17.7,12.938609
-17.75,12.8898735
-17.75,12.841128
-17.75,12.792375
-17.7,12.74361
-17.7,12.694838
-17.7,12.646055
-17.65,12.597263
-17.65,12.548463
-17.6,12.499652
-17.6,12.450833
-17.55,12.402004
-17.45,12.353167
-17.45,12.304319
-17.4,12.255464
-17.4,12.206598
-17.4,12.157724
-17.4,12.108842
-17.45,12.05995
-17.45,12.011048
-17.4,11.962139
-17.4,11.91322
-17.45,11.864293
-17.55,11.815356
-17.55,11.766412
-17.4,11.717458
-17.45,11.668495
-17.45,11.619524
-17.45,11.570544
-17.4,11.521556
-17.4,11.47256
-17.45,11.423554
-17.4,11.37454
-17.4,11.325519
-17.4,11.276488
-17.4,11.227449
-17.35,11.178402
-17.35,11.129346
-17.45,11.080282
-17.25,11.03121
-17.35,10.98213
-17.4,10.933042
-17.4,10.883945
-17.45,10.834841
-17.45,10.785728
-17.45,10.736608
-17.45,10.687479
-17.4,10.638342
-17.4,10.589197
-17.35,10.540045
-17.3,10.490885
-17.25,10.441716
-17.25,10.39254
-17.25,10.343357
-17.25,10.294166
-17.2,10.2449665
-17.2,10.19576
-17.15,10.146545
-17.1,10.097323
-17.05,10.048095
-17.0,9.9988575
