Lon,Lat
-17.099957,23.32774
-17.099953,23.373657
-17.09995,23.41956
-17.099947,23.465446
-17.099945,23.511316
-17.04994,23.557173
-16.999937,23.603012
-16.999933,23.648838
-16.94993,23.694647
-16.949926,23.740438
-16.899921,23.786217
-16.899918,23.831978
-16.849913,23.877724
-16.849907,23.923454
-16.849903,23.96917
-16.799898,24.014868
-16.799892,24.06055
-16.799887,24.106218
-16.74988,24.151869
-16.749874,24.197504
-16.699867,24.243124
-16.649862,24.288729
-16.599854,24.334316
-16.599848,24.379889
-16.54984,24.425446
-16.549833,24.470985
-16.499825,24.51651
-16.449816,24.562017
-16.449808,24.60751
-16.4498,24.652987
-16.449791,24.698446
-16.449783,24.74389
-16.449774,24.78932
-16.449764,24.834732
-16.399754,24.880129
-16.399744,24.925508
-16.399734,24.970873
-16.399725,25.01622
-16.349712,25.061552
-16.249699,25.106869
-16.249687,25.152168
-16.249676,25.197453
-16.199663,25.24272
-16.19965,25.287971
-16.199636,25.333206
-16.149622,25.378426
-16.099607,25.423628
-16.049591,25.468815
-16.049578,25.513985
-15.999561,25.559137
-15.899542,25.604275
-15.8495245,25.649395
-15.799506,25.6945
-15.79949,25.739588
-15.749471,25.78466
-15.599447,25.829716
-15.549427,25.874754
-15.399401,25.919777
-15.34938,25.964783
-15.299357,26.009773
-15.299336,26.054747
-15.249313,26.099703
-15.199289,26.144644
-15.149264,26.189568
-15.049236,26.234474
-14.899204,26.279366
-14.849177,26.32424
-14.79915,26.369097
-14.649116,26.413939
-14.599086,26.458763
-14.549055,26.50357
-14.449021,26.548363
-14.398989,26.593138
-14.348956,26.637896
-14.2989235,26.682636
-14.198885,26.727362
-14.1988535,26.77207
-14.148818,26.816761
-14.098782,26.861437
-14.098748,26.906094
-14.048709,26.950735
-13.898661,26.99536
-13.798615,27.039967
-13.748573,27.084558
-13.748535,27.129131
-13.748497,27.173689
-13.748458,27.21823
-13.698413,27.262753
-13.698372,27.30726
-13.748336,27.35175
-13.698288,27.396223
-13.698245,27.44068
-13.6982,27.485119
-13.698155,27.529541
-13.648104,27.573948
-13.59805,27.618336
-13.5479965,27.662706
-13.547948,27.707062
-13.497891,27.751398
-13.497841,27.79572
-13.4477825,27.840023
-13.447729,27.88431
-13.397668,27.92858
-13.397614,27.972832
-13.397558,28.017069
-13.347493,28.061287
-13.347435,28.105488
-13.347377,28.149673
-13.347318,28.19384
-13.247239,28.237991
-13.247177,28.282124
-13.197104,28.32624
-13.147031,28.370338
-13.146965,28.414421
-13.096889,28.458485
-13.04681,28.502533
-12.996731,28.546564
-12.996661,28.590576
-12.99659,28.634573
-13.146549,28.67855
-12.846409,28.722513
-12.796322,28.766459
-12.746233,28.810385
-12.696142,28.854294
-12.546025,28.898188
-12.495931,28.942062
-12.345809,28.98592
-12.245698,29.02976
-12.045558,29.073584
-11.795402,29.11739
-11.645268,29.161179
-11.59516,29.20495
-11.495034,29.248703
-11.344893,29.29244
-11.044705,29.33616
-10.994691,29.33616
-10.994794,29.29244
-10.994895,29.248703
-10.994994,29.20495
-10.995092,29.161179
-10.995189,29.11739
-10.995284,29.073584
-10.9953785,29.02976
-10.99547,28.98592
-10.995562,28.942062
-10.995651,28.898188
-11.1,28.67
-10.995827,28.810385
-11.045924,28.766459
-11.09602,28.722513
-11.15,28.67
-11.196204,28.634573
-11.246295,28.590576
-11.296383,28.546564
-11.34647,28.502533
-11.346545,28.458485
-11.396628,28.414421
-11.446711,28.370338
-11.496792,28.32624
-11.596879,28.282124
-11.696965,28.237991
-11.847058,28.19384
-11.947141,28.149673
-12.047221,28.105488
-12.197308,28.061287
-12.497416,28.017069
-12.697505,27.972832
-12.9476,27.92858
-12.997663,27.88431
-12.94771,27.840023
-13.047777,27.79572
-13.04783,27.751398
-13.147894,27.707062
-13.19795,27.662706
-13.197999,27.618336
-13.198048,27.573948
-13.2481,27.529541
-13.248147,27.485119
-13.248192,27.44068
-13.298243,27.396223
-13.2982855,27.35175
-13.298328,27.30726
-13.348376,27.262753
